"Image Name", "Elapsed Time", "Object #", "Frame #", "X", "Y", "Distance", "Time Interval", "Velocity", "Absolute Angle", "Distance To Origin", "Delta X", "Delta Y"
"Med_NSS_2(1)", "00:00:00.510", 1, 2121, 203.854, 64.1585, 0.0791652, 50, 0.0015833, -26.8095, 213.712, -0.0357056, 0.0706558
"Med_NSS_2(1)", "00:00:00.511", 1, 2122, 205.263, 69.021, 5.06262, 50, 0.101252, 16.1639, 216.557, 1.40936, 4.86249
"Med_NSS_2(1)", "00:00:00.511", 1, 2123, 205.256, 69.3353, 0.314375, 50, 0.00628751, -1.37114, 216.65, -0.00752258, 0.314285
"Med_NSS_2(1)", "00:00:00.511", 1, 2124, 205.257, 69.3323, 0.00332411, 50, 6.64821e-005, 154.729, 216.651, 0.00141907, -0.00300598
"Med_NSS_2(1)", "00:00:00.511", 1, 2125, 207.771, 74.2882, 5.55707, 50, 0.111141, 26.8966, 220.653, 2.51392, 4.95593
"Med_NSS_2(1)", "00:00:00.511", 1, 2126, 209.763, 75.4299, 2.29611, 50, 0.0459223, 60.1835, 222.913, 1.99216, 1.14169
"Med_NSS_2(1)", "00:00:00.511", 1, 2127, 216.85, 84.2647, 11.3258, 50, 0.226516, 38.7342, 232.647, 7.08665, 8.83479
"Med_NSS_2(1)", "00:00:00.511", 1, 2128, 221.33, 87.9817, 5.82147, 50, 0.116429, 50.32, 238.176, 4.48033, 3.717
"Med_NSS_2(1)", "00:00:00.512", 1, 2129, 222.1, 89.1908, 1.43317, 50, 0.0286633, 32.4701, 239.339, 0.769409, 1.20912
"Med_NSS_2(1)", "00:00:00.512", 1, 2130, 225.966, 98.587, 10.1604, 50, 0.203209, 22.3655, 246.536, 3.86618, 9.39613
"Med_NSS_2(1)", "00:00:00.512", 1, 2131, 227.744, 101.447, 3.3679, 50, 0.067358, 31.8636, 249.317, 1.77791, 2.86038
"Med_NSS_2(1)", "00:00:00.512", 1, 2132, 231.534, 112.236, 11.4353, 50, 0.228706, 19.3555, 257.303, 3.78998, 10.789
"Med_NSS_2(1)", "00:00:00.512", 1, 2133, 233.592, 114.987, 3.43525, 50, 0.0687049, 36.8037, 260.36, 2.05797, 2.75058
"Med_NSS_2(1)", "00:00:00.513", 1, 2134, 232.95, 113.673, 1.46228, 50, 0.0292457, -153.972, 259.205, -0.641678, -1.31397
"Med_NSS_2(1)", "00:00:00.513", 1, 2135, 234.515, 122.743, 9.20398, 50, 0.18408, 9.78719, 264.694, 1.56458, 9.07002
"Med_NSS_2(1)", "00:00:00.513", 1, 2136, 238.13, 126.605, 5.2907, 50, 0.105814, 43.1096, 269.694, 3.61565, 3.86246
"Med_NSS_2(1)", "00:00:00.513", 1, 2137, 242.991, 137.623, 12.042, 50, 0.24084, 23.8058, 279.257, 4.86061, 11.0174
"Med_NSS_2(1)", "00:00:00.513", 1, 2138, 243.54, 138.924, 1.41265, 50, 0.0282529, 22.8834, 280.378, 0.549316, 1.30147
"Med_NSS_2(1)", "00:00:00.513", 1, 2139, 243.364, 138.435, 0.52007, 50, 0.0104014, -160.238, 279.983, -0.175842, -0.489441
"Med_NSS_2(1)", "00:00:00.513", 1, 2140, 239.127, 146.205, 8.85052, 50, 0.17701, -28.6034, 280.282, -4.23712, 7.77036
"Med_NSS_2(1)", "00:00:00.514", 1, 2141, 238.804, 146.747, 0.630778, 50, 0.0126156, -30.8062, 280.289, -0.323044, 0.541779
"Med_NSS_2(1)", "00:00:00.514", 1, 2142, 240.117, 146.384, 1.36228, 50, 0.0272457, 105.475, 281.219, 1.3129, -0.36348
"Med_NSS_2(1)", "00:00:00.514", 1, 2143, 234.953, 151.289, 7.12221, 50, 0.142444, -46.4703, 279.448, -5.16373, 4.90529
"Med_NSS_2(1)", "00:00:00.514", 1, 2144, 233.965, 152.521, 1.58003, 50, 0.0316006, -38.7368, 279.289, -0.988693, 1.23247
"Med_NSS_2(1)", "00:00:00.514", 1, 2145, 228.818, 156.213, 6.33427, 50, 0.126685, -54.3471, 277.056, -5.14699, 3.69208
"Med_NSS_2(1)", "00:00:00.515", 1, 2146, 228.498, 156.913, 0.76887, 50, 0.0153774, -24.5677, 277.188, -0.319672, 0.699265
"Med_NSS_2(1)", "00:00:00.515", 1, 2147, 228.114, 157.135, 0.443572, 50, 0.00887144, -59.9476, 276.997, -0.383942, 0.222137
"Med_NSS_2(1)", "00:00:00.515", 1, 2148, 223.855, 158.841, 4.58837, 50, 0.0917673, -68.1741, 274.484, -4.25946, 1.7059
"Med_NSS_2(1)", "00:00:00.515", 1, 2149, 224.321, 158.972, 0.484803, 50, 0.00969606, 74.3423, 274.94, 0.466812, 0.130844
"Med_NSS_2(1)", "00:00:00.515", 1, 2150, 220.502, 160.036, 3.96536, 50, 0.0793072, -74.4223, 272.457, -3.8197, 1.06488
"Med_NSS_2(1)", "00:00:00.516", 1, 2151, 221.2, 159.739, 0.758796, 50, 0.0151759, 113.101, 272.848, 0.697952, -0.297714
"Med_NSS_2(1)", "00:00:00.516", 1, 2152, 221.499, 159.527, 0.366726, 50, 0.00733452, 125.271, 272.967, 0.299408, -0.211761
"Med_NSS_2(1)", "00:00:00.516", 1, 2153, 216.873, 160.984, 4.84993, 50, 0.0969985, -72.5127, 270.093, -4.62578, 1.45738
"Med_NSS_2(1)", "00:00:00.516", 1, 2154, 214.726, 161.33, 2.17471, 50, 0.0434941, -80.8552, 268.579, -2.14706, 0.345627
"Med_NSS_2(1)", "00:00:00.516", 1, 2155, 214.603, 160.933, 0.41614, 50, 0.0083228, -162.74, 268.242, -0.123474, -0.3974
"Med_NSS_2(1)", "00:00:00.516", 1, 2156, 208.997, 159.948, 5.69167, 50, 0.113833, -99.9652, 263.179, -5.6058, -0.98494
"Med_NSS_2(1)", "00:00:00.516", 1, 2157, 203.614, 159.564, 5.39687, 50, 0.107937, -94.071, 258.688, -5.38326, -0.383133
"Med_NSS_2(1)", "00:00:00.517", 1, 2158, 195.235, 155.334, 9.38565, 50, 0.187713, -116.789, 249.491, -8.37833, -4.23015
"Med_NSS_2(1)", "00:00:00.517", 1, 2159, 190.443, 153.439, 5.15357, 50, 0.103071, -111.58, 244.565, -4.79234, -1.89545
"Med_NSS_2(1)", "00:00:00.517", 1, 2160, 189.484, 153.042, 1.03848, 50, 0.0207696, -112.496, 243.569, -0.959457, -0.397339
"Med_NSS_2(1)", "00:00:00.517", 1, 2161, 184.955, 145.314, 8.95623, 50, 0.179125, -149.629, 235.212, -4.5282, -7.72719
"Med_NSS_2(1)", "00:00:00.517", 1, 2162, 180.779, 142.307, 5.14665, 50, 0.102933, -125.752, 230.07, -4.1768, -3.00705
"Med_NSS_2(1)", "00:00:00.517", 1, 2163, 173.116, 130.693, 13.9138, 50, 0.278275, -146.585, 216.91, -7.66234, -11.6138
"Med_NSS_2(1)", "00:00:00.518", 1, 2164, 167.066, 127.266, 6.95391, 50, 0.139078, -119.528, 210.018, -6.05074, -3.42716
"Med_NSS_2(1)", "00:00:00.518", 1, 2165, 164.761, 125.862, 2.6993, 50, 0.053986, -121.36, 207.334, -2.30496, -1.40476
"Med_NSS_2(1)", "00:00:00.518", 1, 2166, 158.081, 117.857, 10.4249, 50, 0.208498, -140.156, 197.18, -6.67918, -8.00417
"Med_NSS_2(1)", "00:00:00.518", 1, 2167, 152.147, 114.151, 6.99672, 50, 0.139934, -121.984, 190.208, -5.93457, -3.70607
"Med_NSS_2(1)", "00:00:00.518", 1, 2168, 149.601, 112.487, 3.04141, 50, 0.0608282, -123.175, 187.173, -2.54567, -1.66425
"Med_NSS_2(1)", "00:00:00.518", 1, 2169, 144.75, 104.792, 9.09603, 50, 0.181921, -147.772, 178.701, -4.85078, -7.69465
"Med_NSS_2(1)", "00:00:00.519", 1, 2170, 142.999, 103.515, 2.16742, 50, 0.0433483, -126.104, 176.534, -1.75117, -1.27714
"Med_NSS_2(1)", "00:00:00.519", 1, 2171, 141.074, 98.8756, 5.02329, 50, 0.100466, -157.463, 172.274, -1.92532, -4.63967
"Med_NSS_2(1)", "00:00:00.519", 1, 2172, 140.849, 98.8241, 0.231148, 50, 0.00462296, -102.869, 172.06, -0.225342, -0.0514832
"Med_NSS_2(1)", "00:00:00.519", 1, 2173, 140.98, 98.9203, 0.163081, 50, 0.00326162, 53.8678, 172.223, 0.131714, 0.0961609
"Med_NSS_2(1)", "00:00:00.519", 1, 2174, 140.223, 95.4317, 3.5699, 50, 0.0713979, -167.749, 169.616, -0.757507, -3.4886
"Med_NSS_2(1)", "00:00:00.519", 1, 2175, 139.923, 94.935, 0.58029, 50, 0.0116058, -148.856, 169.089, -0.300125, -0.496651
"Med_NSS_2(1)", "00:00:00.520", 1, 2176, 140.947, 93.8109, 1.52085, 50, 0.0304169, 137.656, 169.312, 1.02441, -1.12408
"Med_NSS_2(1)", "00:00:00.520", 1, 2177, 140.898, 93.8146, 0.0493479, 50, 0.000986959, -85.7087, 169.273, -0.0492096, 0.00369263
"Med_NSS_2(1)", "00:00:00.520", 1, 2178, 140.9, 93.8161, 0.00252992, 50, 5.05985e-005, 53.3375, 169.276, 0.00202942, 0.00151062
"Med_NSS_2(1)", "00:00:00.520", 1, 2179, 142.972, 93.7487, 2.0733, 50, 0.041466, 91.8636, 170.967, 2.0722, -0.067421
"Med_NSS_2(1)", "00:00:00.520", 1, 2180, 142.846, 93.701, 0.135069, 50, 0.00270139, -110.69, 170.836, -0.126358, -0.0477219
"Med_NSS_2(1)", "00:00:00.521", 1, 2181, 142.792, 93.639, 0.0817321, 50, 0.00163464, -139.327, 170.757, -0.0532684, -0.0619888
"Med_NSS_2(1)", "00:00:00.521", 1, 2182, 144.606, 93.9945, 1.8477, 50, 0.036954, 78.9064, 172.47, 1.81317, 0.355522
"Med_NSS_2(1)", "00:00:00.521", 1, 2183, 144.536, 93.5313, 0.468403, 50, 0.00936807, -171.442, 172.159, -0.0697021, -0.463188
"Med_NSS_2(1)", "00:00:00.521", 1, 2184, 146.174, 94.6639, 1.99161, 50, 0.0398321, 55.3419, 174.15, 1.63821, 1.13258
"Med_NSS_2(1)", "00:00:00.521", 1, 2185, 145.402, 94.4874, 0.791952, 50, 0.015839, -102.877, 173.406, -0.772034, -0.176498
"Med_NSS_2(1)", "00:00:00.521", 1, 2186, 145.359, 94.1197, 0.370292, 50, 0.00740584, -173.306, 173.17, -0.0431671, -0.367767
"Med_NSS_2(1)", "00:00:00.522", 1, 2187, 148.969, 96.42, 4.28052, 50, 0.0856105, 57.4927, 177.45, 3.60986, 2.30038
"Med_NSS_2(1)", "00:00:00.522", 1, 2188, 149.044, 95.7574, 0.666864, 50, 0.0133373, 173.527, 177.154, 0.0751801, -0.662613
"Med_NSS_2(1)", "00:00:00.522", 1, 2189, 153.551, 98.2101, 5.13123, 50, 0.102625, 61.4458, 182.272, 4.5071, 2.45268
"Med_NSS_2(1)", "00:00:00.522", 1, 2190, 154.152, 98.1846, 0.60157, 50, 0.0120314, 92.4322, 182.765, 0.601028, -0.025528
"Med_NSS_2(1)", "00:00:00.522", 1, 2191, 153.974, 98.1635, 0.179705, 50, 0.0035941, -96.7292, 182.603, -0.178467, -0.0210571
"Med_NSS_2(1)", "00:00:00.523", 1, 2192, 158.282, 101.721, 5.58711, 50, 0.111742, 50.4562, 188.15, 4.30843, 3.55714
"Med_NSS_2(1)", "00:00:00.523", 1, 2193, 159.446, 102.81, 1.59369, 50, 0.0318738, 46.8895, 189.717, 1.16345, 1.08914
"Med_NSS_2(1)", "00:00:00.523", 1, 2194, 164.491, 107.775, 7.07884, 50, 0.141577, 45.4639, 196.654, 5.04585, 4.96481
"Med_NSS_2(1)", "00:00:00.523", 1, 2195, 167.392, 110.024, 3.67003, 50, 0.0734006, 52.2081, 200.313, 2.90021, 2.24898
"Med_NSS_2(1)", "00:00:00.523", 1, 2196, 168.168, 110.751, 1.06387, 50, 0.0212774, 46.8985, 201.361, 0.776779, 0.726936
"Med_NSS_2(1)", "00:00:00.523", 1, 2197, 174.116, 117.006, 8.6322, 50, 0.172644, 43.556, 209.779, 5.94814, 6.25577
"Med_NSS_2(1)", "00:00:00.523", 1, 2198, 178.661, 120.321, 5.62511, 50, 0.112502, 53.8902, 215.4, 4.54446, 3.31507
"Med_NSS_2(1)", "00:00:00.524", 1, 2199, 181.297, 121.727, 2.98737, 50, 0.0597473, 61.93, 218.371, 2.63597, 1.40571
"Med_NSS_2(1)", "00:00:00.524", 1, 2200, 189.134, 130.545, 11.7975, 50, 0.235949, 41.6304, 229.812, 7.83733, 8.81796
"Med_NSS_2(1)", "00:00:00.524", 1, 2201, 193.591, 134.324, 5.84309, 50, 0.116862, 49.704, 235.628, 4.4566, 3.77895
"Med_NSS_2(1)", "00:00:00.524", 1, 2202, 202.805, 143.84, 13.2459, 50, 0.264917, 44.0767, 248.636, 9.21408, 9.51596
"Med_NSS_2(1)", "00:00:00.524", 1, 2203, 206.969, 146.428, 4.90247, 50, 0.0980494, 58.1353, 253.529, 4.16365, 2.58809
"Med_NSS_2(1)", "00:00:00.525", 1, 2204, 207.595, 146.245, 0.652855, 50, 0.0130571, 106.304, 253.936, 0.626602, -0.183273
"Med_NSS_2(1)", "00:00:00.525", 1, 2205, 213.014, 152.208, 8.05791, 50, 0.161158, 42.2614, 261.806, 5.41905, 5.96353
"Med_NSS_2(1)", "00:00:00.525", 1, 2206, 215.325, 152.972, 2.43393, 50, 0.0486787, 71.716, 264.131, 2.31105, 0.763596
"Med_NSS_2(1)", "00:00:00.525", 1, 2207, 221.519, 156.453, 7.10475, 50, 0.142095, 60.6656, 271.197, 6.19374, 3.48067
"Med_NSS_2(1)", "00:00:00.525", 1, 2208, 225.652, 156.569, 4.13508, 50, 0.0827015, 88.3873, 274.65, 4.13344, 0.116379
"Med_NSS_2(1)", "00:00:00.525", 1, 2209, 227.645, 157.229, 2.09867, 50, 0.0419733, 71.6706, 276.664, 1.99219, 0.659988
"Med_NSS_2(1)", "00:00:00.525", 1, 2210, 233.348, 157.818, 5.73377, 50, 0.114675, 84.1033, 281.705, 5.70343, 0.589066
"Med_NSS_2(1)", "00:00:00.526", 1, 2211, 236.217, 158.212, 2.89609, 50, 0.0579217, 82.1893, 284.305, 2.86922, 0.393585
"Med_NSS_2(1)", "00:00:00.526", 1, 2212, 237.001, 158.111, 0.790287, 50, 0.0158057, 97.3302, 284.901, 0.783829, -0.10083
"Med_NSS_2(1)", "00:00:00.526", 1, 2213, 240.691, 156.281, 4.11843, 50, 0.0823687, 116.372, 286.977, 3.68983, -1.82938
"Med_NSS_2(1)", "00:00:00.526", 1, 2214, 242.113, 156.123, 1.43077, 50, 0.0286154, 96.3478, 288.085, 1.422, -0.158188
"Med_NSS_2(1)", "00:00:00.526", 1, 2215, 241.239, 154.373, 1.95661, 50, 0.0391321, -153.46, 286.404, -0.874252, -1.75043
"Med_NSS_2(1)", "00:00:00.526", 1, 2216, 240.732, 154.102, 0.574819, 50, 0.0114964, -118.087, 285.831, -0.507126, -0.27063
"Med_NSS_2(1)", "00:00:00.527", 1, 2217, 240.74, 154.102, 0.00875372, 50, 0.000175074, 92.7976, 285.838, 0.00874329, -0.000427246
"Med_NSS_2(1)", "00:00:00.527", 1, 2218, 239.429, 151.981, 2.49317, 50, 0.0498633, -148.259, 283.592, -1.31161, -2.12027
"Med_NSS_2(1)", "00:00:00.527", 1, 2219, 238.918, 152.193, 0.55309, 50, 0.0110618, -67.5449, 283.274, -0.511154, 0.211258
"Med_NSS_2(1)", "00:00:00.527", 1, 2220, 239.954, 144.429, 7.83225, 50, 0.156645, 172.395, 280.067, 1.0365, -7.76337
"Med_NSS_2(1)", "00:00:00.527", 1, 2221, 239.025, 146.133, 1.94021, 50, 0.0388042, -28.6054, 280.157, -0.928925, 1.70338
"Med_NSS_2(1)", "00:00:00.528", 1, 2222, 238.152, 147.583, 1.6928, 50, 0.0338561, -31.047, 280.173, -0.873047, 1.4503
"Med_NSS_2(1)", "00:00:00.528", 1, 2223, 239.071, 138.257, 9.3713, 50, 0.187426, 174.371, 276.17, 0.919205, -9.32611
"Med_NSS_2(1)", "00:00:00.528", 1, 2224, 239.756, 136.362, 2.01459, 50, 0.0402918, 160.138, 275.821, 0.684479, -1.89474
"Med_NSS_2(1)", "00:00:00.528", 1, 2225, 239.69, 136.948, 0.589064, 50, 0.0117813, -6.40412, 276.054, -0.0657043, 0.585388
"Med_NSS_2(1)", "00:00:00.528", 1, 2226, 242.613, 125.825, 11.4999, 50, 0.229998, 165.274, 273.301, 2.92325, -11.1221
"Med_NSS_2(1)", "00:00:00.528", 1, 2227, 246.382, 120.287, 6.69902, 50, 0.13398, 145.767, 274.177, 3.76859, -5.53847
"Med_NSS_2(1)", "00:00:00.528", 1, 2228, 251.278, 106.558, 14.5758, 50, 0.291517, 160.374, 272.938, 4.89577, -13.729
"Med_NSS_2(1)", "00:00:00.529", 1, 2229, 253.34, 101.532, 5.43276, 50, 0.108655, 157.688, 272.929, 2.06255, -5.02601
"Med_NSS_2(1)", "00:00:00.529", 1, 2230, 252.958, 102.039, 0.635078, 50, 0.0127016, -36.99, 272.763, -0.382111, 0.507263
"Med_NSS_2(1)", "00:00:00.529", 1, 2231, 254.401, 94.7396, 7.44076, 50, 0.148815, 168.821, 271.469, 1.44261, -7.29958
"Med_NSS_2(1)", "00:00:00.529", 1, 2232, 254.467, 92.4036, 2.33688, 50, 0.0467377, 178.375, 270.725, 0.0662689, -2.33595
"Med_NSS_2(1)", "00:00:00.529", 1, 2233, 250.819, 90.3497, 4.18623, 50, 0.0837246, -119.382, 266.596, -3.64775, -2.05388
"Med_NSS_2(1)", "00:00:00.530", 1, 2234, 249.042, 89.8052, 1.85846, 50, 0.0371692, -107.037, 264.74, -1.7769, -0.544518
"Med_NSS_2(1)", "00:00:00.530", 1, 2235, 248.293, 90.1015, 0.805745, 50, 0.0161149, -68.4262, 264.136, -0.749298, 0.296272
"Med_NSS_2(1)", "00:00:00.530", 1, 2236, 241.435, 87.3319, 7.39643, 50, 0.147929, -111.991, 256.744, -6.85831, -2.76962
"Med_NSS_2(1)", "00:00:00.530", 1, 2237, 236.257, 85.8537, 5.38475, 50, 0.107695, -105.933, 251.373, -5.17789, -1.47818
"Med_NSS_2(1)", "00:00:00.530", 1, 2238, 233.149, 85.3361, 3.15051, 50, 0.0630102, -99.4567, 248.276, -3.1077, -0.517632
"Med_NSS_2(1)", "00:00:00.530", 1, 2239, 224.767, 82.4236, 8.87416, 50, 0.177483, -109.159, 239.403, -8.38263, -2.91241
"Med_NSS_2(1)", "00:00:00.530", 1, 2240, 219.748, 81.4994, 5.10265, 50, 0.102053, -100.436, 234.375, -5.01823, -0.924294
"Med_NSS_2(1)", "00:00:00.531", 1, 2241, 212.338, 79.8069, 7.60092, 50, 0.152018, -102.866, 226.841, -7.4101, -1.69246
"Med_NSS_2(1)", "00:00:00.531", 1, 2242, 207.89, 78.9585, 4.52811, 50, 0.0905622, -100.799, 222.38, -4.44792, -0.848389
"Med_NSS_2(1)", "00:00:00.531", 1, 2243, 205.817, 78.549, 2.11346, 50, 0.0422691, -101.174, 220.296, -2.07339, -0.409546
"Med_NSS_2(1)", "00:00:00.531", 1, 2244, 198.966, 76.6863, 7.09989, 50, 0.141998, -105.209, 213.233, -6.85121, -1.86263
"Med_NSS_2(1)", "00:00:00.531", 1, 2245, 195.71, 75.4051, 3.49914, 50, 0.0699827, -111.479, 209.734, -3.25613, -1.28123
"Med_NSS_2(1)", "00:00:00.532", 1, 2246, 190.072, 72.6016, 6.29595, 50, 0.125919, -116.442, 203.466, -5.6373, -2.80354
"Med_NSS_2(1)", "00:00:00.532", 1, 2247, 188.597, 72.0273, 1.58305, 50, 0.0316609, -111.271, 201.883, -1.4752, -0.574287
"Med_NSS_2(1)", "00:00:00.532", 1, 2248, 188.954, 72.0815, 0.360657, 50, 0.00721314, 81.3472, 202.235, 0.356552, 0.0542603
"Med_NSS_2(1)", "00:00:00.532", 1, 2249, 186.221, 70.8337, 3.00362, 50, 0.0600724, -114.547, 199.238, -2.73216, -1.24781
"Med_NSS_2(1)", "00:00:00.532", 1, 2250, 185.93, 70.9846, 0.328531, 50, 0.00657063, -62.6567, 199.019, -0.291824, 0.150902
"Med_NSS_2(1)", "00:00:00.533", 1, 2251, 183.746, 71.2052, 2.19491, 50, 0.0438981, -84.2319, 197.06, -2.18379, 0.220596
"Med_NSS_2(1)", "00:00:00.534", 1, 2252, 183.904, 71.1608, 0.164572, 50, 0.00329145, 105.661, 197.192, 0.158463, -0.044426
"Med_NSS_2(1)", "00:00:00.534", 1, 2253, 183.904, 71.159, 0.00195386, 50, 3.90771e-005, -158.947, 197.191, -0.000701904, -0.00182343
"Med_NSS_2(1)", "00:00:00.534", 1, 2254, 182.669, 72.8365, 2.08289, 50, 0.0416579, -36.3524, 196.655, -1.23463, 1.67754
"Med_NSS_2(1)", "00:00:00.534", 1, 2255, 182.886, 73.0056, 0.275405, 50, 0.0055081, 52.1149, 196.919, 0.217361, 0.169121
"Med_NSS_2(1)", "00:00:00.534", 1, 2256, 182.882, 73.0035, 0.00442684, 50, 8.85369e-005, -118.067, 196.915, -0.00390625, -0.00208282
"Med_NSS_2(1)", "00:00:00.535", 1, 2257, 185.388, 75.6447, 3.64037, 50, 0.0728075, 43.4889, 200.227, 2.50536, 2.64112
"Med_NSS_2(1)", "00:00:00.535", 1, 2258, 184.049, 75.3805, 1.36412, 50, 0.0272823, -101.164, 198.888, -1.3383, -0.264114
"Med_NSS_2(1)", "00:00:00.535", 1, 2259, 187.136, 78.0984, 4.11235, 50, 0.082247, 48.6305, 202.778, 3.08617, 2.7179
"Med_NSS_2(1)", "00:00:00.535", 1, 2260, 187.559, 78.3445, 0.490065, 50, 0.00980131, 59.868, 203.264, 0.423843, 0.24601
"Med_NSS_2(1)", "00:00:00.536", 1, 2261, 187.837, 77.9753, 0.461667, 50, 0.00923334, 143.103, 203.378, 0.277176, -0.369202
"Med_NSS_2(1)", "00:00:00.536", 1, 2262, 192.166, 84.9673, 8.22386, 50, 0.164477, 31.7644, 210.112, 4.32927, 6.99209
"Med_NSS_2(1)", "00:00:00.536", 1, 2263, 194.957, 87.4397, 3.72844, 50, 0.0745689, 48.4621, 213.668, 2.7908, 2.47239
"Med_NSS_2(1)", "00:00:00.536", 1, 2264, 203.636, 97.3871, 13.2013, 50, 0.264027, 41.1047, 225.725, 8.67905, 9.94734
"Med_NSS_2(1)", "00:00:00.536", 1, 2265, 211.25, 102.274, 9.04784, 50, 0.180957, 57.3051, 234.705, 7.61429, 4.88734
"Med_NSS_2(1)", "00:00:00.536", 1, 2266, 215.438, 105.181, 5.09761, 50, 0.101952, 55.2322, 239.742, 4.18753, 2.90693
"Med_NSS_2(1)", "00:00:00.536", 1, 2267, 223.275, 116.03, 13.3836, 50, 0.267672, 35.8443, 251.624, 7.83722, 10.8489
"Med_NSS_2(1)", "00:00:00.537", 1, 2268, 227.393, 119.31, 5.26416, 50, 0.105283, 51.468, 256.792, 4.11794, 3.27932
"Med_NSS_2(1)", "00:00:00.537", 1, 2269, 228.085, 119.741, 0.815465, 50, 0.0163093, 58.0899, 257.605, 0.69223, 0.431046
"Med_NSS_2(1)", "00:00:00.537", 1, 2270, 233.858, 128.594, 10.5699, 50, 0.211397, 33.1067, 266.882, 5.77325, 8.85389
"Med_NSS_2(1)", "00:00:00.537", 1, 2271, 239.551, 132.847, 7.10635, 50, 0.142127, 53.2394, 273.922, 5.69321, 4.25296
"Med_NSS_2(1)", "00:00:00.537", 1, 2272, 249.354, 144.011, 14.8566, 50, 0.297132, 41.2877, 287.953, 9.80298, 11.1634
"Med_NSS_2(1)", "00:00:00.538", 1, 2273, 256.268, 148.278, 8.1244, 50, 0.162488, 58.313, 296.074, 6.9133, 4.26758
"Med_NSS_2(1)", "00:00:00.538", 1, 2274, 258.339, 149.169, 2.25462, 50, 0.0450924, 66.7369, 298.313, 2.07132, 0.890472
"Med_NSS_2(1)", "00:00:00.538", 1, 2275, 262.917, 156.06, 8.27345, 50, 0.165469, 33.5947, 305.745, 4.57782, 6.89156
"Med_NSS_2(1)", "00:00:00.538", 1, 2276, 266.306, 157.716, 3.77233, 50, 0.0754465, 63.9669, 309.505, 3.38959, 1.65564
"Med_NSS_2(1)", "00:00:00.538", 1, 2277, 271.143, 162.998, 7.16163, 50, 0.143233, 42.4804, 316.365, 4.83652, 5.28177
"Med_NSS_2(1)", "00:00:00.538", 1, 2278, 270.743, 163.117, 0.417037, 50, 0.00834075, -73.4157, 316.084, -0.399689, 0.119034
"Med_NSS_2(1)", "00:00:00.538", 1, 2279, 270.741, 163.116, 0.00181066, 50, 3.62132e-005, -102.162, 316.082, -0.00177002, -0.00038147
"Med_NSS_2(1)", "00:00:00.539", 1, 2280, 268.254, 167.568, 5.09918, 50, 0.101984, -29.1936, 316.29, -2.48718, 4.45146
"Med_NSS_2(1)", "00:00:00.539", 1, 2281, 268.287, 165.479, 2.08916, 50, 0.0417832, 179.095, 315.216, 0.0329895, -2.0889
"Med_NSS_2(1)", "00:00:00.539", 1, 2282, 268.138, 163.422, 2.0624, 50, 0.0412481, -175.848, 314.014, -0.149323, -2.05699
"Med_NSS_2(1)", "00:00:00.539", 1, 2283, 264.416, 164.425, 3.85457, 50, 0.0770915, -74.9111, 311.371, -3.72168, 1.00342
"Med_NSS_2(1)", "00:00:00.539", 1, 2284, 264.074, 163.774, 0.735494, 50, 0.0147099, -152.292, 310.737, -0.34198, -0.651154
"Med_NSS_2(1)", "00:00:00.540", 1, 2285, 261.944, 165.62, 2.81846, 50, 0.0563692, -49.0839, 309.911, -2.12982, 1.84596
"Med_NSS_2(1)", "00:00:00.540", 1, 2286, 262.252, 165.367, 0.398612, 50, 0.00797223, 129.533, 310.036, 0.307434, -0.253723
"Med_NSS_2(1)", "00:00:00.540", 1, 2287, 262.089, 164.879, 0.513745, 50, 0.0102749, -161.528, 309.638, -0.162781, -0.487274
"Med_NSS_2(1)", "00:00:00.540", 1, 2288, 257.879, 165.47, 4.2513, 50, 0.085026, -82.0093, 306.402, -4.21002, 0.590988
"Med_NSS_2(1)", "00:00:00.540", 1, 2289, 258.9, 164.411, 1.47134, 50, 0.0294267, 136.059, 306.692, 1.021, -1.05943
"Med_NSS_2(1)", "00:00:00.540", 1, 2290, 252.743, 160.097, 7.51791, 50, 0.150358, -125.019, 299.182, -6.15686, -4.31416
"Med_NSS_2(1)", "00:00:00.541", 1, 2291, 251.522, 159.603, 1.31747, 50, 0.0263495, -112.019, 297.886, -1.22137, -0.493942
"Med_NSS_2(1)", "00:00:00.541", 1, 2292, 252.44, 160.139, 1.0629, 50, 0.021258, 59.7301, 298.949, 0.917984, 0.535782
"Med_NSS_2(1)", "00:00:00.541", 1, 2293, 245.427, 153.818, 9.44073, 50, 0.188815, -132.028, 289.645, -7.01271, -6.32054
"Med_NSS_2(1)", "00:00:00.541", 1, 2294, 241.358, 152.6, 4.24707, 50, 0.0849414, -106.663, 285.553, -4.06873, -1.21782
"Med_NSS_2(1)", "00:00:00.541", 1, 2295, 232.042, 146.721, 11.0169, 50, 0.220338, -122.255, 274.536, -9.31683, -5.87953
"Med_NSS_2(1)", "00:00:00.542", 1, 2296, 226.997, 145.148, 5.28444, 50, 0.105689, -107.314, 269.435, -5.04498, -1.57272
"Med_NSS_2(1)", "00:00:00.542", 1, 2297, 225.117, 144.152, 2.12665, 50, 0.0425331, -117.911, 267.316, -1.87927, -0.995483
"Med_NSS_2(1)", "00:00:00.542", 1, 2298, 217.573, 137.839, 9.83704, 50, 0.196741, -129.923, 257.561, -7.54411, -6.31297
"Med_NSS_2(1)", "00:00:00.542", 1, 2299, 214.061, 135.626, 4.15159, 50, 0.0830317, -122.225, 253.41, -3.51208, -2.21381
